"GeneName"	"log2FC"	"pvalue"	"padj"
"MAP3K12"	"-0.839553217612185"	"0.000174564242262027"	"0.0189342008288002"
"MAPRE1"	"-0.731028853367501"	"0.000511737289710159"	"0.0376970562900755"
"MBNL2"	"-1.13308802506665"	"0.00417010338047321"	"0.112592791272777"
"MCAT"	"1.00952800648744"	"0.00157849323667638"	"0.0684848341512492"
"MCM10"	"-0.929420454520017"	"0.00469517742115186"	"0.119662846553949"
"MCM5"	"0.986989477481533"	"0.00871440357285114"	"0.168729315838436"
"MDK"	"-2.35729796200082"	"3.76315783665744e-06"	"0.00215218417731018"
"MEF2C"	"0.950301032697769"	"0.00143994580556873"	"0.0649369108446802"
"MEIS2"	"-1.91273373899061"	"0.000104745785913925"	"0.0135867162718455"
"MEP1A"	"1.12460446596927"	"0.00160144104739754"	"0.0690045591039584"
"MET"	"-1.25519244455313"	"0.00591376077299614"	"0.135285341901523"
"MEX3B"	"-1.16477405205264"	"0.000110970353706077"	"0.0142472345952026"
"MFAP2"	"0.838483520169642"	"0.0106874670223658"	"0.190466777434095"
"MGAT3"	"1.21519846873281"	"0.00250242338843657"	"0.0857890817492225"
"MIPEP"	"1.00600753120696"	"0.00400662159953078"	"0.108890128668531"
"MIR22HG"	"-1.0743016316671"	"0.000260650872650389"	"0.0241140388212294"
"MLEC"	"0.96640784816419"	"0.00101805430516054"	"0.0545070607128932"
"MLXIPL"	"1.58102305066532"	"0.000598126133412167"	"0.0411236230086989"
"MME"	"2.1315653899212"	"0.00576380565212146"	"0.133801112020281"
"MNAT1"	"-1.09029338743916"	"0.000190910728069443"	"0.0200169898380811"
"MORF4L1"	"-0.577543810631155"	"0.0118137303680903"	"0.197290485277024"
"MPHOSPH9"	"-0.684596446943146"	"0.00747778222970449"	"0.157134096424532"
"MRGBP"	"-0.721059755017374"	"0.00644401330312413"	"0.144132684804118"
"MRPS10"	"-1.31419091560266"	"0.00457742021927669"	"0.118018649997826"
"MT3"	"2.55555498820704"	"0.00129514663675154"	"0.0629171234888336"
"MT4"	"1.14742417869036"	"0.00544876120142327"	"0.129596055645194"
"MUC17"	"1.84910381419425"	"0.000877956995635632"	"0.0495356722829037"
"MUC3A"	"0.843609548804"	"0.0102542624714713"	"0.185372313816167"
"MYBL1"	"-0.862460780739723"	"0.00654413127473775"	"0.145108742581343"
"MYH14"	"1.3102782257905"	"0.00263225070498705"	"0.087268152767723"
"MYL6B"	"-1.01174323124045"	"0.00141358949450974"	"0.0649369108446802"
"MYO5B"	"0.994950597708649"	"0.00126503588004703"	"0.0621745368857491"
"MYO7B"	"1.03742116092338"	"0.000849599309133539"	"0.0487844292665376"
"MYT1"	"-2.08802940766595"	"0.00445179290698249"	"0.116208419825008"
"NAB2"	"-0.628221306209703"	"0.00130260710949756"	"0.0630361640449936"
"NAP1L5"	"-1.04236926550674"	"0.0107025919286207"	"0.190466777434095"
"NAV2"	"-1.74886205473859"	"0.00146114421094498"	"0.065191902347907"
"NCALD"	"-1.46942583740687"	"0.0026043093151566"	"0.0868388898714659"
"NCLN"	"0.691695658793873"	"0.000173758471168472"	"0.0189342008288002"
"NDRG4"	"-0.98479735664278"	"0.0101921167336443"	"0.184920516651671"
"NDUFV1"	"0.673115510741073"	"0.00643483869355478"	"0.144132684804118"
"NEB"	"-2.10101956965518"	"0.00470871995195879"	"0.119662846553949"
"NEIL3"	"-0.72675709677899"	"0.00186949394077015"	"0.0751500727245047"
"NELL2"	"0.871436243285587"	"0.00468305376746358"	"0.119662846553949"
"NENF"	"1.02628957403975"	"0.00852584037858633"	"0.16683067440649"
"NES"	"-1.48459223472569"	"0.0097959362698053"	"0.182326139270252"
"NEU4"	"1.12825253040364"	"0.0109544355187792"	"0.192229717848369"
"NFKBIZ"	"1.01853953712819"	"0.0110328376642538"	"0.192531433414205"
"NIPA1"	"-0.810228747471545"	"0.00783300438374244"	"0.160251806758126"
"NIPAL1"	"0.836410428943096"	"0.00387641835586817"	"0.108158921276974"
"NLRP2"	"2.59272736323755"	"1.03169865932001e-05"	"0.00361578639484634"
"NMU"	"1.30806054400041"	"0.0106549861430313"	"0.190466777434095"
"NOL12"	"0.755640033687418"	"0.00537993056629143"	"0.128933878828721"
"NOSTRIN"	"1.61152292421888"	"0.0019174674316703"	"0.0768330421187124"
"NOX1"	"2.56592823258653"	"9.12217881480106e-08"	"0.000127528059830919"
"NOXA1"	"1.3034806878687"	"0.00151773090473904"	"0.0668912136062897"
"NPW"	"-2.90842361118011"	"0.00260889368712559"	"0.0868388898714659"
"NR2F1"	"-1.9753752338504"	"0.00419752350320188"	"0.113090451214745"
"NRGN"	"-1.15409833704663"	"0.0108093422867592"	"0.191265626708174"
"NRP1"	"-2.04787932378325"	"1.29387185726693e-05"	"0.00387607040669821"
"NSMF"	"1.07754106816447"	"0.000321652783351864"	"0.026625232369297"
"NSUN7"	"-0.956946506217806"	"0.00400448643936843"	"0.108890128668531"
"NUP214"	"0.58795117525436"	"0.00250917040881528"	"0.0857890817492225"
"OBFC1"	"-0.842104769067006"	"0.000362209383927301"	"0.029213579926752"
"ODAM"	"1.47491490982017"	"0.00238850444232961"	"0.0848014122164671"
"OLFM4"	"3.70125558179375"	"0.00228328699872077"	"0.0832704841098688"
"OPRL1"	"-0.805408968413046"	"0.0038913088852433"	"0.108158921276974"
"OSGEP"	"0.789088574844128"	"0.0117449034437288"	"0.196770139985347"
"OVOL1"	"1.46228424457125"	"2.74269113941474e-05"	"0.00605412980984496"
"P4HTM"	"1.08382320879146"	"0.00294059623209306"	"0.092672586501824"
"PAQR8"	"1.19288546624073"	"0.0100227183127307"	"0.184624316553758"
"PBX3"	"-0.985925343459284"	"0.00263566190206126"	"0.087268152767723"
"PCCA"	"2.05550904563104"	"0.000274239675191419"	"0.0246463113804174"
"PCCB"	"0.756588848496486"	"0.00508294621001079"	"0.124665943887633"
"PCOLCE2"	"1.31487510766585"	"0.00146668286855448"	"0.0652077874634363"
"PCSK7"	"0.815627616888773"	"0.00344058099848422"	"0.0999954135389993"
"PCSK9"	"1.67444797671002"	"0.00562069363468562"	"0.131939491253012"
"PDIA5"	"0.918503492672989"	"0.00489761072726058"	"0.121387242178522"
"PDK4"	"-1.13800995084916"	"0.00389951276943018"	"0.108158921276974"
"PDZK1IP1"	"2.02002429575378"	"0.00203466579949567"	"0.0786086068053663"
"PECR"	"-0.887298387054709"	"0.00164895671485656"	"0.0703294013095771"
"PEMT"	"0.718058267187791"	"0.00137104822915096"	"0.0649369108446802"
"PFKL"	"0.97044288904605"	"0.00808492605239789"	"0.163281764994013"
"PFKP"	"-1.33216239926097"	"0.000134687286577076"	"0.0159871267897431"
"PHF20"	"-0.455605211395721"	"0.00242890594273471"	"0.0850736819964339"
"PHLDA1"	"-1.73113397480862"	"0.00321991794090877"	"0.0966897554475278"
"PHTF1"	"-0.681298776394593"	"0.00156723154910121"	"0.068231513324538"
"PHYH"	"-0.792146935522145"	"0.00100445771641311"	"0.0540089187517512"
"PHYKPL"	"0.640374425162531"	"0.00170414723687895"	"0.0712387319211092"
"PI3"	"2.43828432291007"	"0.000133952048167672"	"0.0159871267897431"
"PIGN"	"0.92086713691496"	"0.00345716141229254"	"0.0999954135389993"
"PIGZ"	"0.991712288383147"	"0.00239266422960148"	"0.0848014122164671"
"PIK3IP1"	"0.992757637982684"	"0.00480797120125695"	"0.121230247804038"
"PIK3R2"	"0.924777092310304"	"0.00173631462312569"	"0.0718628637768664"
"PIN4"	"-0.733306559928832"	"0.00390273011124988"	"0.108158921276974"
"PIP4K2A"	"-0.921973925643624"	"0.00054521839059865"	"0.0391996445172126"
"PIP4K2C"	"-0.56256890834146"	"0.0106877252612408"	"0.190466777434095"
"PITX2"	"-1.40311321514176"	"7.18692932768267e-05"	"0.0113032431001129"
